b0299fc9-f2d8-4b8a-8e1f-8260a8740fc8 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
6968c26f-72c8-4ec2-ac77-53316b9155f9 Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;
6828c825-aeac-44d0-b204-8d8cc64c84d6 Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;
3852157d-fd29-49be-8214-b5ccf6b5f92d Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Chryseomicrobium;
58942b19-835f-4aa5-bb7c-92e3ad5e5f77 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Haemophilus;
5867eacd-d0d5-4705-a906-844820d1b196 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Neomicrococcus;
50d16369-286e-423e-9d3e-529090713593 Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinotignum;
490d20b7-f3bd-4000-85f9-d69a2c0f16e8 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
ced31aab-514a-41ae-bfb5-bf89a6dfcc7b Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
f4fdad4c-7eb7-4063-a19d-ce1aecbe580b Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;
d4417995-6988-4c0d-bf73-64115c3e7a3d Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Agrococcus;
0511f343-78f7-42de-8397-2efc6f0e4ec7 Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
5fdeecdd-465e-4580-bc60-7892266a7dd9 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;
9eba01f1-be4b-4abf-ac96-1fd5194079cd Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 13;
bcc904b3-b8d7-4fc4-8ede-380fd1b5edc8 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;
e37782f8-5b29-4827-9ee0-2d42b1ba2256 Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
85bbda59-51f6-4a52-8ea9-f98663ae790a Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineosporia;
76c7a5b1-b0db-4d88-80ea-175ee3a65520 Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;
9e84d433-1b48-4b22-839e-cd93e29bfb1e Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;
dfbe6c98-60be-4aaf-b352-32f28bf95599 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
03834e77-8ab5-42eb-a049-eb80cfc641e5 Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;
428ec6b2-f7ec-4c81-b4a7-a19eeea0bde9 Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;
9da7fcca-6b10-47ac-8ae6-9dd7e2200bec Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia;
5e497894-7152-4967-8531-169d7a746ee8 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;
fdb1a408-c6d2-4135-8cfe-ccae6a100cab Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Peptoniphilus;
6689bc0e-f772-4396-860f-2e9734593acd Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter;
48e94a4c-7d71-409d-b0c3-336ce8dc9dcf Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;
fc341178-d37d-4fad-88f0-010d84c470be Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;
7da3bf20-4d8b-40d3-be42-318e692d1500 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;
eba45e7d-57bf-4721-bd69-20079c394b43 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
04358051-6418-446e-b763-50f5849515c2 Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;
7f9ec8d8-e5d3-4ef8-8551-1c07331be0e3 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
ac54772f-3019-4e1f-93ce-24e7819de6e6 Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;
49d9d6db-5c5b-46af-9200-01a60412d113 Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;
5e9a20a0-6aeb-4da9-ae74-9dd49d17622e Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
e07fa221-e5ef-449c-9d74-c58d780d1024 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
f741332d-e06c-4abd-b595-89fd5ab11cfb Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
042f51b2-aa06-4d48-a845-eccf3033f92f Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;
05622c2f-a525-44e2-9c6d-29f87af45e18 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
05d062eb-e439-49af-b9e3-b6622b88557d Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
011f4de5-46a1-4319-978b-decf6e05f7ae Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;
