6828c825-aeac-44d0-b204-8d8cc64c84d6 Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;
b7481fc2-5f32-49ba-958a-841702624d4d Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
cfeda37b-bfa1-4593-b095-d7bfba201146 Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;
150c9f66-c00e-440d-8c62-5b2ce3ebaccd Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;
88ed05bd-8b79-4337-9319-693778240e84 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;
f35d5f55-24e7-4216-bb5d-b59e81d33f94 Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;
0f13c293-0a54-4cd0-94c4-a6a219829a00 Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;
ced31aab-514a-41ae-bfb5-bf89a6dfcc7b Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
c60f9d5b-23fb-4a32-b8fd-ff03679e9c2f Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;
85bbda59-51f6-4a52-8ea9-f98663ae790a Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineosporia;
b2ebd0f5-cbfc-4903-87dc-aee3ab892d3b Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;
9e84d433-1b48-4b22-839e-cd93e29bfb1e Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;
dfbe6c98-60be-4aaf-b352-32f28bf95599 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
66f67dfa-193e-4894-9032-7a37c0daf3de Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;
ade2c74f-0895-4dc8-9333-2569e1e80ee7 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;
5e497894-7152-4967-8531-169d7a746ee8 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;
6689bc0e-f772-4396-860f-2e9734593acd Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter;
dd7772df-b5ef-479e-bd3a-9fee483f02d2 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;
8f673871-a966-4a84-a86a-7660651975bc Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;
829b511e-c572-4aae-9673-b7eddb7a4451 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Sodalis;
f82c51bc-6194-45ff-aaab-43919845d0b5 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella;
fc341178-d37d-4fad-88f0-010d84c470be Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;
d10320cd-1e7b-40c2-9a5e-a124f6296a17 Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Sodalis;
085ad207-11ea-4018-9716-500a9dc75478 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;
bf65f306-d0d4-487a-9c78-0c21913d4498 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;
7f9ec8d8-e5d3-4ef8-8551-1c07331be0e3 Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
f741332d-e06c-4abd-b595-89fd5ab11cfb Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
0d8b46d8-319e-42e3-8624-124485274076 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Uliginosibacterium;
028b9130-343b-4218-aeac-f73662baf02a Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;
edfd1262-77cc-4992-85f7-79f9670f5e20 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
5aeb06c5-885e-4bf6-966d-3ff6f873f30b Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
3e5d91d4-b7e0-4bb7-8f07-c6a0d6e2b439 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
bd6604b0-4693-4239-b95b-02b517b1a67f Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;
81efa07f-b241-455a-8086-280e5c4bb664 Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
c9a762d9-53ed-40d7-917c-6141f44af46b Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
b24e99bb-b227-4fdf-bcb0-1a86eed52ea6 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;
fc9cfe6a-bbbd-440d-b1a5-183e196b737a Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;
c907476f-3e45-4e61-b595-7b11b8b9a77d Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;
42a2cde2-30a6-4525-9fbd-2afda0fff1af Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
